year,state,inc_prev_house,inc_prev_sen,inc_prev_pres,inc_appr,inc_win
2016,Massachusetts,0.653412667,0.589880414,0.603383083,57.45454545,1
2016,Michigan,0.508890114,0.54614384,0.542082042,57.45454545,0
2016,Minnesota,0.554842337,0.531511541,0.526523032,57.45454545,1
2016,Mississippi,0.449687545,0.37894432,0.437893595,57.45454545,0
2016,Missouri,0.418384095,0.548143238,0.443834835,57.45454545,0
2016,Montana,0.427187643,0.400685728,0.416981374,57.45454545,0
2016,Nebraska,0.357583995,0.314853508,0.380273144,57.45454545,0
2016,Nevada,0.465533992,0.4470613,0.523562495,57.45454545,1
2016,New Hampshire,0.499585297,0.51455366,0.519796842,57.45454545,1
2016,New Jersey,0.546746611,0.558355955,0.583423549,57.45454545,1
2016,New Mexico,0.551095824,0.555588102,0.529927605,57.45454545,1
2016,New York,0.547747183,0.6210867,0.607609842,57.45454545,1
2016,North Carolina,0.505999162,0.472561993,0.483509686,57.45454545,0
2016,North Dakota,0.417014521,0.502382109,0.386973109,57.45454545,0
2016,Ohio,0.492946191,0.507006951,0.506667477,57.45454545,0
2016,Oklahoma,0.309460117,0.287660443,0.332276803,57.45454545,0
2016,Oregon,0.555952342,0.557284461,0.542393267,57.45454545,1
2016,Pennsylvania,0.502766754,0.5369002,0.520768577,57.45454545,0
2016,Rhode Island,0.543928467,0.70582648,0.627009589,57.45454545,1
2016,South Carolina,0.446644061,0.369619981,0.440880334,57.45454545,0
2016,South Dakota,0.425502658,0.295105436,0.398661408,57.45454545,0
2016,Tennessee,0.389972318,0.318651592,0.39075815,57.45454545,0
2016,Texas,0.427564186,0.343645434,0.413833583,57.45454545,0
2016,Utah,0.324667108,0.299804052,0.247496658,57.45454545,0
2016,Vermont,0.719481532,0.299804052,0.665705503,57.45454545,1
2016,Virginia,0.482835644,0.491499323,0.511564568,57.45454545,1
2016,Washington,0.544438183,0.604509912,0.561633983,57.45454545,1
2016,West Virginia,0.400872217,0.344641373,0.355393042,57.45454545,0
2016,Wisconsin,0.504183458,0.514088637,0.527761625,57.45454545,0
2016,Wyoming,0.229648983,0.171641747,0.276369061,57.45454545,0
2020,Alabama,0.663436302,0.639587936,0.620830924,57.45454545,0
2020,Alaska,0.530818738,0.443580004,0.512815121,57.45454545,0
2020,Arizona,0.515680428,0.476112985,0.486716165,57.45454545,0
2020,Arkansas,0.625593446,0.597716343,0.605741022,57.45454545,0
2020,California,0.369533017,0.64,0.316171065,57.45454545,0
2020,Colorado,0.429581157,0.443057896,0.432513974,57.45454545,0
2020,Connecticut,0.371424865,0.393496726,0.409269144,57.45454545,0
2020,Delaware,0.3554603,0.378185398,0.419228243,57.45454545,0
2020,Florida,0.539023989,0.500549755,0.490219414,57.45454545,0
2020,Georgia,0.563541651,0.547838522,0.507713261,57.45454545,0
2020,Hawaii,0.228461128,0.288489022,0.294397072,57.45454545,0
2020,Idaho,0.61772398,0.661347123,0.592614324,57.45454545,0
2020,Illinois,0.386467708,0.397804176,0.387617531,57.45454545,0
2020,Indiana,0.553145205,0.507323997,0.569400334,57.45454545,0
2020,Iowa,0.465073429,0.600899006,0.511620613,57.45454545,0
2020,Kansas,0.536206992,0.621752544,0.566545818,57.45454545,0
2020,Kentucky,0.59581169,0.572732885,0.625196386,57.45454545,0
2020,Louisiana,0.56829943,0.068956418,0.580886847,57.45454545,0
2020,Maine,0.397023535,0.352299542,0.434766781,57.45454545,0
2020,Maryland,0.50156095,0.303065496,0.339093047,57.45454545,0
2020,Massachusetts,0.324727884,0.361720519,0.322862028,57.45454545,0
2020,Michigan,0.468233914,0.457562898,0.474975642,57.45454545,0
2020,Minnesota,0.43676164,0.196385195,0.449251931,57.45454545,0
2020,Mississippi,0.656649812,0.280503937,0.579410381,57.45454545,0
2020,Missouri,0.550350581,0.513832311,0.567723478,57.45454545,0
2020,Montana,0.508822987,0.467824118,0.564661919,57.45454545,0
2020,Nebraska,0.620292289,0.576850489,0.587473511,57.45454545,0
2020,Nevada,0.457679954,0.453849889,0.455006953,57.45454545,0
2020,New Hampshire,0.436248125,0.478437103,0.46458667,57.45454545,0
2020,New Jersey,0.386822657,0.428280919,0.413503867,57.45454545,0
2020,New Mexico,0.381792587,0.30532186,0.400425143,57.45454545,0
2020,New York,0.332055009,0.285779661,0.323906023,57.45454545,0
2020,North Carolina,0.503924849,0.510617797,0.498280947,57.45454545,0
2020,North Dakota,0.60201784,0.551055075,0.629556278,57.45454545,0
2020,Ohio,0.520006091,0.465656426,0.516876507,57.45454545,0
2020,Oklahoma,0.61970537,0.677389615,0.653228648,57.45454545,0
2020,Oregon,0.380230304,0.333476741,0.390940352,57.45454545,0
2020,Pennsylvania,0.469576577,0.427427546,0.485778858,57.45454545,0
2020,Rhode Island,0.347830047,0.383345986,0.388980575,57.45454545,0
2020,South Carolina,0.542618815,0.605694541,0.549393327,57.45454545,0
2020,South Dakota,0.60346796,0.718278616,0.615307504,57.45454545,0
2020,Tennessee,0.592480872,0.547070071,0.607220337,57.45454545,0
2020,Texas,0.547342252,0.508926013,0.522346856,57.45454545,0
2020,Utah,0.586511621,0.625881478,0.455408166,57.45454545,0
2020,Vermont,0.259514555,0.273868038,0.297593824,57.45454545,0
2020,Virginia,0.455119387,0.410074617,0.44427647,57.45454545,0
2020,Washington,0.421753666,0.415662401,0.368326802,57.45454545,0
2020,West Virginia,0.58330666,0.462972907,0.686305748,57.45454545,0
2020,Wisconsin,0.52030909,0.44580733,0.472181846,57.45454545,0
2020,Wyoming,0.635856791,0.669599843,0.673984111,57.45454545,0
