year,state,candidate,party,candidatevotes,totalvotes,voteshare,incumbent,incumbent_win
2012,Indiana,"Romney, Mitt",republican,1420543,2624534,0.5412553238022445,democrat,False
2012,Indiana,"Obama, Barack H.",democrat,1152887,2624534,0.43927302904058396,democrat,True
2012,Iowa,"Obama, Barack H.",democrat,822544,1582180,0.5198801653414908,democrat,True
2012,Iowa,"Romney, Mitt",republican,730617,1582180,0.46177868510536096,democrat,False
2012,Kansas,"Romney, Mitt",republican,692634,1159971,0.5971132036921613,democrat,False
2012,Kansas,"Obama, Barack H.",democrat,440726,1159971,0.3799457055391902,democrat,True
2012,Kentucky,"Romney, Mitt",republican,1087190,1797212,0.6049314159932162,democrat,False
2012,Kentucky,"Obama, Barack H.",democrat,679370,1797212,0.37801327834445797,democrat,True
2012,Louisiana,"Romney, Mitt",republican,1152262,1994065,0.5778457572847425,democrat,False
2012,Louisiana,"Obama, Barack H.",democrat,809141,1994065,0.4057746362330215,democrat,True
2012,Maine,"Obama, Barack H.",democrat,401306,724758,0.5537103419348252,democrat,True
2012,Maine,"Romney, Mitt",republican,292276,724758,0.40327392039825705,democrat,False
2012,Maryland,"Obama, Barack H.",democrat,1677844,2707327,0.6197419077931849,democrat,True
2012,Maryland,"Romney, Mitt",republican,971869,2707327,0.3589773233894539,democrat,False
2012,Massachusetts,"Obama, Barack H.",democrat,1921290,3184196,0.6033830832021647,democrat,True
2012,Massachusetts,"Romney, Mitt",republican,1188314,3184196,0.37319122315334863,democrat,False
2012,Michigan,"Obama, Barack H.",democrat,2564569,4730961,0.5420820421051875,democrat,True
2012,Michigan,"Romney, Mitt",republican,2115256,4730961,0.4471091602742022,democrat,False
2012,Minnesota,"Obama, Barack H.",democrat,1546167,2936561,0.5265230315324626,democrat,True
2012,Minnesota,"Romney, Mitt",republican,1320225,2936561,0.4495820110666865,democrat,False
2012,Mississippi,"Romney, Mitt",republican,710746,1285584,0.5528584674358112,democrat,False
2012,Mississippi,"Obama, Barack H.",democrat,562949,1285584,0.4378935954398935,democrat,True
2012,Missouri,"Romney, Mitt",republican,1482440,2757323,0.5376374113587709,democrat,False
2012,Missouri,"Obama, Barack H.",democrat,1223796,2757323,0.4438348354545333,democrat,True
2012,Montana,"Romney, Mitt",republican,267928,484048,0.553515353849205,democrat,False
2012,Montana,"Obama, Barack H.",democrat,201839,484048,0.41698137374805805,democrat,True
2012,Nebraska,"Romney, Mitt",republican,475064,794379,0.5980319217904804,democrat,False
2012,Nebraska,"Obama, Barack H.",democrat,302081,794379,0.38027314417928976,democrat,True
2012,Nevada,"Obama, Barack H.",democrat,531373,1014918,0.5235624947040056,democrat,True
2012,Nevada,"Romney, Mitt",republican,463567,1014918,0.4567531564126363,democrat,False
2012,New Hampshire,"Obama, Barack H.",democrat,369561,710972,0.5197968415071198,democrat,True
2012,New Hampshire,"Romney, Mitt",republican,329918,710972,0.4640379649268888,democrat,False
2012,New Jersey,"Obama, Barack H.",democrat,2122786,3638499,0.5834235491063761,democrat,True
2012,New Jersey,"Romney, Mitt",republican,1478088,3638499,0.4062356482714438,democrat,False
2012,New Mexico,"Obama, Barack H.",democrat,415335,783758,0.5299276052046678,democrat,True
2012,New Mexico,"Romney, Mitt",republican,335788,783758,0.4284332663909013,democrat,False
2012,New York,"Obama, Barack H.",democrat,4324228,7116784,0.6076098417487449,democrat,True
2012,New York,"Romney, Mitt",republican,2223397,7116784,0.312415973282314,democrat,False
2012,North Carolina,"Romney, Mitt",republican,2270395,4505372,0.5039306410214295,democrat,False
2012,North Carolina,"Obama, Barack H.",democrat,2178391,4505372,0.48350968577067555,democrat,True
2012,North Dakota,"Romney, Mitt",republican,188320,322932,0.5831568255855722,democrat,False
2012,North Dakota,"Obama, Barack H.",democrat,124966,322932,0.38697310888979725,democrat,True
2012,Ohio,"Obama, Barack H.",democrat,2827621,5580822,0.5066674765831987,democrat,True
2012,Ohio,"Romney, Mitt",republican,2661407,5580822,0.47688440878422567,democrat,False
2012,Oklahoma,"Romney, Mitt",republican,891325,1334872,0.6677231974301656,democrat,False
2012,Oklahoma,"Obama, Barack H.",democrat,443547,1334872,0.3322768025698344,democrat,True
2012,Oregon,"Obama, Barack H.",democrat,970488,1789270,0.54239326652769,democrat,True
2012,Oregon,"Romney, Mitt",republican,754175,1789270,0.42149871176513326,democrat,False
2012,Pennsylvania,"Obama, Barack H.",democrat,2990274,5742040,0.520768577021407,democrat,True
2012,Pennsylvania,"Romney, Mitt",republican,2680434,5742040,0.46680866033674445,democrat,False
2012,Rhode Island,"Obama, Barack H.",democrat,279677,446049,0.627009588632639,democrat,True
2012,Rhode Island,"Romney, Mitt",republican,157204,446049,0.35243661570813967,democrat,False
2012,South Carolina,"Romney, Mitt",republican,1071645,1964118,0.5456113125586141,democrat,False
2012,South Carolina,"Obama, Barack H.",democrat,865941,1964118,0.4408803340736147,democrat,True
2012,South Dakota,"Romney, Mitt",republican,210610,363815,0.5788931187554114,democrat,False
2012,South Dakota,"Obama, Barack H.",democrat,145039,363815,0.3986614075835246,democrat,True
2012,Tennessee,"Romney, Mitt",republican,1462330,2458577,0.5947871471993759,democrat,False
2012,Tennessee,"Obama, Barack H.",democrat,960709,2458577,0.39075814993795194,democrat,True
2012,Texas,"Romney, Mitt",republican,4569843,7993851,0.5716697746805639,democrat,False
2012,Texas,"Obama, Barack H.",democrat,3308124,7993851,0.41383358283760857,democrat,True
2012,Utah,"Romney, Mitt",republican,740600,1017440,0.727905331026891,democrat,False
2012,Utah,"Obama, Barack H.",democrat,251813,1017440,0.2474966582796037,democrat,True
2012,Vermont,"Obama, Barack H.",democrat,199239,299290,0.665705503023823,democrat,True
2012,Vermont,"Romney, Mitt",republican,92698,299290,0.3097263523672692,democrat,False
2012,Virginia,"Obama, Barack H.",democrat,1971820,3854489,0.5115645679621864,democrat,True
2012,Virginia,"Romney, Mitt",republican,1822522,3854489,0.4728310289638912,democrat,False
2012,Washington,"Obama, Barack H.",democrat,1755396,3125516,0.5616339829967276,democrat,True
2012,Washington,"Mitt, Romney",republican,1290670,3125516,0.4129462143210913,democrat,False
2012,West Virginia,"Romney, Mitt",republican,417655,670438,0.6229584241943327,democrat,False
2012,West Virginia,"Obama, Barack H.",democrat,238269,670438,0.3553930415638732,democrat,True
2012,Wisconsin,"Obama, Barack H.",democrat,1620985,3071434,0.5277616253515459,democrat,True
2012,Wisconsin,"Romney, Mitt",republican,1410966,3071434,0.4593834671361976,democrat,False
2012,Wyoming,"Romney, Mitt",republican,170962,250701,0.6819358518713527,democrat,False
2012,Wyoming,"Obama, Barack H.",democrat,69286,250701,0.2763690611525283,democrat,True
2016,Alabama,"Trump, Donald J.",republican,1318255,2123372,0.6208309236440906,democrat,False
2016,Alabama,"Clinton, Hillary",democrat,729547,2123372,0.3435794575797364,democrat,True
2016,Alaska,"Trump, Donald J.",republican,163387,318608,0.5128151207753728,democrat,False
2016,Alaska,"Clinton, Hillary",democrat,116454,318608,0.36550871290111986,democrat,True
2016,Arizona,"Trump, Donald J.",republican,1252401,2573165,0.4867161647232105,democrat,False
2016,Arizona,"Clinton, Hillary",democrat,1161167,2573165,0.4512602184469321,democrat,True
2016,Arizona,,democrat,42,2573165,1.632231123927148e-05,democrat,True
2016,Arkansas,"Trump, Donald J.",republican,684872,1130635,0.6057410216382829,democrat,False
2016,Arkansas,"Clinton, Hillary",democrat,380494,1130635,0.33653124129360934,democrat,True
2016,California,"Clinton, Hillary",democrat,8753788,14181595,0.6172639960455788,democrat,True
2016,California,"Trump, Donald J.",republican,4483810,14181595,0.3161710653843943,democrat,False
2016,Colorado,"Clinton, Hillary",democrat,1338870,2780220,0.48156980382847403,democrat,True
2016,Colorado,"Trump, Donald J.",republican,1202484,2780220,0.4325139737143104,democrat,False
2016,Connecticut,"Clinton, Hillary",democrat,897572,1644920,0.5456630109670987,democrat,True
2016,Connecticut,"Trump, Donald J.",republican,673215,1644920,0.40926914378814777,democrat,False
2016,Delaware,"Clinton, Hillary",democrat,235603,441590,0.5335333680563419,democrat,True
2016,Delaware,"Trump, Donald J.",republican,185127,441590,0.41922824339319276,democrat,False
2016,District of Columbia,"Clinton, Hillary",democrat,282830,312575,0.9048388386787171,democrat,True
2016,District of Columbia,"Trump, Donald J.",republican,12723,312575,0.04070383108054067,democrat,False
2016,Florida,"Trump, Donald J.",republican,4617886,9420039,0.49021941416590736,democrat,False
2016,Florida,"Clinton, Hillary",democrat,4504975,9420039,0.4782331580580505,democrat,True
2016,Georgia,"Trump, Donald J.",republican,2089104,4114732,0.50771326054771,democrat,False
2016,Georgia,"Clinton, Hillary",democrat,1877963,4114732,0.4563998335736082,democrat,True
2016,Hawaii,"Clinton, Hillary",democrat,266891,437664,0.6098079805512905,democrat,True
2016,Hawaii,"Trump, Donald J.",republican,128847,437664,0.29439707172625573,democrat,False
2016,Idaho,"Trump, Donald J.",republican,409055,690255,0.5926143236919689,democrat,False
2016,Idaho,"Clinton, Hillary",democrat,189765,690255,0.27492013820979205,democrat,True
2016,Illinois,"Clinton, Hillary",democrat,3090729,5536424,0.558253666987933,democrat,True
2016,Illinois,"Trump, Donald J.",republican,2146015,5536424,0.3876175307382527,democrat,False
2016,Indiana,"Trump, Donald J.",republican,1557286,2734958,0.5694003344841128,democrat,False
2016,Indiana,"Clinton, Hillary",democrat,1033126,2734958,0.37774839686752043,democrat,True
2016,Iowa,"Trump, Donald J.",republican,800983,1565580,0.5116206134467737,democrat,False
2016,Iowa,"Clinton, Hillary",democrat,653669,1565580,0.41752513445496237,democrat,True
2016,Kansas,"Trump, Donald J.",republican,671018,1184402,0.5665458180583958,democrat,False
2016,Kansas,"Clinton, Hillary",democrat,427005,1184402,0.36052370732234496,democrat,True
2016,Kentucky,"Trump, Donald J.",republican,1202971,1924149,0.6251963855190009,democrat,False
2016,Kentucky,"Clinton, Hillary",democrat,628854,1924149,0.3268218833364776,democrat,True
2016,Louisiana,"Trump, Donald J.",republican,1178638,2029032,0.580886846535688,democrat,False
2016,Louisiana,"Clinton, Hillary",democrat,780154,2029032,0.3844956609851397,democrat,True
2016,Maine,"Clinton, Hillary",democrat,357735,771892,0.4634521409730895,democrat,True
2016,Maine,"Trump, Donald J.",republican,335593,771892,0.43476678084498865,democrat,False
2016,Maryland,"Clinton, Hillary",democrat,1677928,2781446,0.6032574423519277,democrat,True
2016,Maryland,"Trump, Donald J.",republican,943169,2781446,0.3390930472854767,democrat,False
2016,Maryland,"Trump, Donald J.",republican,259,2781446,9.311703337041237e-05,democrat,False
2016,Maryland,"Clinton, Hillary",democrat,78,2781446,2.8042967578734227e-05,democrat,True
2016,Massachusetts,"Clinton, Hillary",democrat,1995196,3378821,0.5905006509667129,democrat,True
2016,Massachusetts,"Trump, Donald J.",republican,1090893,3378821,0.3228620279085515,democrat,False
2016,Michigan,"Trump, Donald J.",republican,2279543,4799284,0.47497564219996147,democrat,False
2016,Michigan,"Clinton, Hillary",democrat,2268839,4799284,0.4727453095086684,democrat,True
2016,Minnesota,"Clinton, Hillary",democrat,1367705,2944782,0.4644503396176695,democrat,True
2016,Minnesota,"Trump, Donald J.",republican,1322949,2944782,0.4492519310427733,democrat,False
2016,Mississippi,"Trump, Donald J.",republican,700714,1209357,0.5794103808883564,democrat,False
2016,Mississippi,"Clinton, Hillary",democrat,485131,1209357,0.40114788271784096,democrat,True
2016,Missouri,"Trump, Donald J.",republican,1594511,2808605,0.5677234783816165,democrat,False
2016,Missouri,"Clinton, Hillary",democrat,1071068,2808605,0.3813523083523671,democrat,True
2016,Montana,"Trump, Donald J.",republican,279240,494526,0.5646619186857719,democrat,False
2016,Montana,"Clinton, Hillary",democrat,177709,494526,0.35935218775150346,democrat,True
2016,Nebraska,"Trump, Donald J.",republican,495961,844227,0.5874735112712576,democrat,False
2016,Nebraska,"Clinton, Hillary",democrat,284494,844227,0.33698756377135536,democrat,True
2016,Nevada,"Clinton, Hillary",democrat,539260,1125385,0.4791782367811904,democrat,True
2016,Nevada,"Trump, Donald J.",republican,512058,1125385,0.4550069531760242,democrat,False
2016,New Hampshire,"Clinton, Hillary",democrat,348526,744296,0.46826262669690555,democrat,True
2016,New Hampshire,"Trump, Donald J.",republican,345790,744296,0.46458666981953417,democrat,False
2016,New Jersey,"Clinton, Hillary",democrat,2148278,3874046,0.554530844496942,democrat,True
2016,New Jersey,"Trump, Donald J.",republican,1601933,3874046,0.4135038665002945,democrat,False
2016,New Mexico,"Clinton, Hillary",democrat,385234,798319,0.48255647178634103,democrat,True
2016,New Mexico,"Trump, Donald J.",republican,319667,798319,0.40042514333242724,democrat,False
2016,New York,"Clinton, Hillary",democrat,4379789,7802084,0.5613614259984896,democrat,True
2016,New York,"Trump, Donald J.",republican,2527142,7802084,0.32390602305742927,democrat,False
2016,North Carolina,"Trump, Donald J.",republican,2362631,4741564,0.49828094696180414,democrat,False
2016,North Carolina,"Clinton, Hillary",democrat,2189316,4741564,0.46172866168209475,democrat,True
2016,North Dakota,"Trump, Donald J.",republican,216794,344360,0.629556278313393,democrat,False
2016,North Dakota,"Clinton, Hillary",democrat,93758,344360,0.27226739458706006,democrat,True
2016,Ohio,"Trump, Donald J.",republican,2841005,5496487,0.5168765067578619,democrat,False
2016,Ohio,"Clinton, Hillary",democrat,2394164,5496487,0.4355807627672002,democrat,True
2016,Oklahoma,"Trump, Donald J.",republican,949136,1452992,0.6532286481962736,democrat,False
2016,Oklahoma,"Clinton, Hillary",democrat,420375,1452992,0.2893168028454389,democrat,True
2016,Oregon,"Clinton, Hillary",democrat,1002106,2001336,0.5007185200286208,democrat,True
2016,Oregon,"Trump, Donald J.",republican,782403,2001336,0.39094035184496756,democrat,False
2016,Pennsylvania,"Trump, Donald J.",republican,2970733,6115402,0.4857788580374602,democrat,False
2016,Pennsylvania,"Clinton, Hillary",democrat,2926441,6115402,0.4785361616456285,democrat,True
2016,Rhode Island,"Clinton, Hillary",democrat,252525,464144,0.5440660657037472,democrat,True
2016,Rhode Island,"Trump, Donald J.",republican,180543,464144,0.3889805749939674,democrat,False
2016,South Carolina,"Trump, Donald J.",republican,1155389,2103027,0.5493933268569543,democrat,False
2016,South Carolina,"Clinton, Hillary",democrat,855373,2103027,0.4067341978966509,democrat,True
2016,South Dakota,"Trump, Donald J.",republican,227721,370093,0.615307503789588,democrat,False
2016,South Dakota,"Clinton, Hillary",democrat,117458,370093,0.3173742815994899,democrat,True
2016,Tennessee,"Trump, Donald J.",republican,1522925,2508027,0.6072203369421462,democrat,False
2016,Tennessee,"Clinton, Hillary",democrat,870695,2508027,0.34716332798650096,democrat,True
2016,Texas,"Trump, Donald J.",republican,4685047,8969226,0.5223468557933538,democrat,False
2016,Texas,"Clinton, Hillary",democrat,3877868,8969226,0.4323525798101196,democrat,True
2016,Utah,"Trump, Donald J.",republican,515211,1131317,0.4554081658810042,democrat,False
2016,Utah,"Clinton, Hillary",democrat,310674,1131317,0.2746126859226901,democrat,True
2016,Vermont,"Clinton, Hillary",democrat,178573,320467,0.5572274212321393,democrat,True
2016,Vermont,"Trump, Donald J.",republican,95369,320467,0.29759382401308093,democrat,False
2016,Virginia,"Clinton, Hillary",democrat,1981473,3982752,0.49751352833417695,democrat,True
2016,Virginia,"Trump, Donald J.",republican,1769443,3982752,0.44427647013924043,democrat,False
2016,Washington,"Clinton, Hillary",democrat,1742718,3317019,0.5253868006182659,democrat,True
2016,Washington,"Trump, Donald J.",republican,1221747,3317019,0.3683268018663746,democrat,False
2016,West Virginia,"Trump, Donald J.",republican,489371,713051,0.6863057481161936,democrat,False
2016,West Virginia,"Clinton, Hillary",democrat,188794,713051,0.26476928017771517,democrat,True
2016,Wisconsin,"Trump, Donald J.",republican,1405284,2976150,0.4721818456731012,democrat,False
2016,Wisconsin,"Clinton, Hillary",democrat,1382536,2976150,0.4645384137224266,democrat,True
2016,Wyoming,"Trump, Donald J.",republican,174419,258788,0.6739841105460841,democrat,False
2016,Wyoming,"Clinton, Hillary",democrat,55973,258788,0.2162890087639303,democrat,True
