year,state,dem_voteshare,rep_voteshare
1998,Arizona,0.271616927,0.687447695
1998,Arkansas,0.550600644,0.422170252
1998,California,0.53057103,0.430115359
1998,Colorado,0.350167077,0.62488557
1998,Connecticut,0.651460874,0.323681616
1998,Florida,0.624693795,0.375306205
1998,Georgia,0.451496705,0.523697043
1998,Hawaii,0.791843747,0.178245974
1998,Idaho,0.283930149,0.695357164
1998,Illinois,0.47443984,0.503470445
1998,Indiana,0.637185678,0.347932825
1998,Iowa,0.304933923,0.684117746
1998,Kansas,0.315878202,0.652661584
1998,Kentucky,0.49156986,0.497476895
1998,Louisiana,0.325225839,0.162294346
1998,Maryland,0.705039713,0.294960287
1998,Missouri,0.437711219,0.526759877
1998,Nevada,0.478637832,0.47771782
1998,New Hampshire,0.282440832,0.678359433
1998,New York,0.478231027,0.336722328
1998,North Carolina,0.51151285,0.470117184
1998,North Dakota,0.631553539,0.351582786
1998,Ohio,0.435341127,0.564597188
1998,Oklahoma,0.312776473,0.663805247
1998,Oregon,0.610536195,0.33794678
1998,Pennsylvania,0.347874674,0.613416945
1998,South Carolina,0.526982039,0.456697126
1998,South Dakota,0.621431378,0.364086208
1998,Utah,0.329701016,0.639818633
1998,Vermont,0.722154217,0.224499617
1998,Washington,0.584139988,0.415860012
1998,Wisconsin,0.50547524,0.484015547
2000,Arizona,,0.793225279
2000,California,0.558428172,0.365869392
2000,Connecticut,0.632141122,0.341714579
2000,Delaware,0.555259593,0.43698489
2000,Florida,0.510436112,0.461921164
2000,Hawaii,0.726846882,0.245067603
2000,Indiana,0.318511157,0.665643301
2000,Maine,0.310587016,0.689412984
2000,Maryland,0.631780915,0.367342306
2000,Massachusetts,0.691097596,0.122287904
2000,Michigan,0.494747564,0.478609348
2000,Minnesota,0.488341903,0.432926366
2000,Mississippi,0.315940145,0.658798927
2000,Missouri,0.504665932,0.483934102
2000,Montana,0.472374946,0.505542989
2000,Nebraska,0.509992056,0.488159168
2000,Nevada,0.396587081,0.550433107
2000,New Jersey,0.501129437,0.470963589
2000,New Mexico,0.617010955,0.382539532
2000,New York,0.511866093,0.391482948
2000,North Dakota,0.613725442,0.386274558
2000,Ohio,0.358538402,0.599152895
2000,Pennsylvania,0.455090857,0.52416076
2000,Rhode Island,0.411452065,0.568765284
2000,Tennessee,0.322071872,0.650956931
2000,Texas,0.323075244,0.650762193
2000,Utah,0.315145822,0.655840427
2000,Vermont,0.254253033,0.655573657
2000,Virginia,0.476802606,0.522554346
2000,Washington,0.487302849,0.486397259
2000,West Virginia,0.777519276,0.201556977
2000,Wisconsin,0.615427921,0.370359551
2000,Wyoming,0.220383883,0.737726939
2002,Alabama,0.398277043,0.58577053
2002,Alaska,0.105132696,0.781701431
2002,Arkansas,0.538956202,0.461043798
2002,Colorado,0.457692422,0.506957224
2002,Delaware,0.582199093,0.408038259
2002,Georgia,0.458958537,0.527342927
2002,Idaho,0.325485137,0.65161892
2002,Illinois,0.603342672,0.380200645
2002,Iowa,0.541776507,0.437789996
2002,Kansas,,0.82522366
2002,Kentucky,0.353247952,0.646752048
2002,Louisiana,0.165960074,0.099075567
2002,Maine,0.415643525,0.584356475
2002,Massachusetts,0.723314542,
2002,Michigan,0.606085028,0.378854672
2002,Minnesota,0.239201708,0.495288603
2002,Mississippi,,0.845794178
2002,Missouri,0.486668229,0.497987878
2002,Montana,0.62735004,0.31730248
2002,Nebraska,0.146371328,0.827621679
2002,New Hampshire,0.46401646,0.508188802
2002,New Jersey,0.538763062,0.439476116
2002,New Mexico,0.349572306,0.650427694
2002,North Carolina,0.449550249,0.5356358
2002,Oklahoma,0.363099259,0.573021649
2002,Oregon,0.396061934,0.562085856
2002,Rhode Island,0.784264885,0.215735115
2002,South Carolina,0.441883849,0.544023458
2002,South Dakota,0.49623853,0.494662238
2002,Tennessee,0.443386393,0.542791422
2002,Texas,0.433263802,0.552998751
2002,Virginia,,0.82575254
2002,West Virginia,0.631113546,0.368886454
2002,Wyoming,0.270460498,0.729539502
2004,Alabama,0.323543581,0.675451561
2004,Alaska,0.45545627,0.485779154
2004,Arizona,0.206204691,0.76739035
2004,Arkansas,0.558977783,0.440695089
2004,California,0.577081039,0.377981457
2004,Colorado,0.513026033,0.465329077
2004,Connecticut,0.663528987,0.321289146
2004,Florida,0.483210258,0.494335989
2004,Georgia,0.39978193,0.578768394
2004,Hawaii,0.755101156,0.209877524
2004,Idaho,,0.991792543
2004,Illinois,0.699687252,0.27048227
2004,Indiana,0.616487792,0.372251345
2004,Iowa,0.278770413,0.701835687
2004,Kansas,0.274872412,0.691627798
2004,Kentucky,0.493431774,0.506568226
2004,Louisiana,0.118703383,0.510273498
2004,Maryland,0.64803433,0.33724301
2004,Missouri,0.427970789,0.560925169
2004,Nevada,0.610819092,0.351377909
2004,New Hampshire,0.337168955,0.661780954
2004,New York,0.588750558,0.218193973
2004,North Carolina,0.470186764,0.515958436
2004,North Dakota,0.682799264,0.317200736
2004,Ohio,0.361451341,0.638494105
2004,Oklahoma,0.412448872,0.527653254
2004,Oregon,0.633920979,0.317460335
2004,Pennsylvania,0.419874422,0.526178225
2004,South Carolina,0.441005972,0.536661489
2004,South Dakota,0.494238065,0.505761935
2004,Utah,0.284027219,0.687311758
2004,Vermont,0.70627067,0.245429807
2004,Washington,0.549804853,0.427361883
2004,Wisconsin,0.553504831,0.441117413
2006,Arizona,0.434993994,0.533408175
2006,California,0.594310515,0.350152831
2006,Connecticut,0.397297443,0.096228598
2006,Delaware,0.7020027,0.287004264
2006,Florida,0.603009804,0.380956305
2006,Hawaii,0.613489596,0.367799161
2006,Indiana,,0.873569004
2006,Maine,0.207531075,0.744038097
2006,Maryland,0.542055954,0.441954278
2006,Massachusetts,0.668827253,0.294822035
2006,Michigan,0.569099785,0.4125763
2006,Minnesota,0.58056349,0.379364274
2006,Mississippi,0.348653918,0.635759779
2006,Missouri,0.495783569,0.473084518
2006,Montana,0.491617569,0.482855069
2006,Nebraska,0.638827923,0.361172077
2006,Nevada,0.409899549,0.55358136
2006,New Jersey,0.57204358,0.411854118
2006,New Mexico,0.706051383,0.293305881
2006,New York,0.574163432,0.258029559
2006,North Dakota,0.688263229,0.295284939
2006,Ohio,0.561641317,0.438152176
2006,Pennsylvania,0.586365789,0.41283025
2006,Rhode Island,0.535186354,0.464813646
2006,Tennessee,0.479892239,0.50712414
2006,Texas,0.360445764,0.616917011
2006,Utah,0.310649241,0.623609195
2006,Vermont,,0.32361986
2006,Virginia,0.495943167,0.492007619
2006,Washington,0.568526981,0.39933408
2006,West Virginia,0.770490216,0.229509784
2006,Wisconsin,0.673065528,0.294766817
2006,Wyoming,0.293917387,0.688907576
2008,Alabama,0.365204488,0.633622319
2008,Alaska,0.477670801,0.465229146
2008,Arkansas,0.795329695,
2008,Colorado,0.527956302,0.424921117
2008,Delaware,0.646865126,0.353134874
2008,Georgia,0.452821105,0.525449623
2008,Idaho,0.341051211,0.576543937
2008,Illinois,0.678409511,0.285300956
2008,Iowa,0.626557803,0.372612478
2008,Kansas,0.364584658,0.600583965
2008,Kentucky,0.470343804,0.529656196
2008,Louisiana,0.521096461,0.457233411
2008,Maine,0.38583438,0.613309775
2008,Massachusetts,0.635506664,0.298435544
2008,Michigan,0.626649645,0.338461253
2008,Minnesota,0.419936862,0.419828816
2008,Mississippi,0.385649537,0.582019908
2008,Montana,0.729159775,0.270840225
2008,Nebraska,0.400569834,0.575202111
2008,New Hampshire,0.515896239,0.452517102
2008,New Jersey,0.560301168,0.419540007
2008,New Mexico,0.613279913,0.386720087
2008,North Carolina,0.526527808,0.441835968
2008,Oklahoma,0.391838844,0.566798508
2008,Oregon,0.489046701,0.455534471
2008,Rhode Island,0.730709279,0.264746634
2008,South Carolina,0.422468688,0.575246429
2008,South Dakota,0.624916923,0.375083077
2008,Tennessee,0.316440133,0.651442206
2008,Texas,0.428378775,0.548208782
2008,Virginia,0.650325502,0.337285435
2008,West Virginia,0.637270257,0.362560301
2008,Wyoming,0.253855884,0.744775092
2010,Alabama,0.347101546,0.65175473
2010,Alaska,0.235007025,0.355530072
2010,Arizona,0.346512464,0.588600771
2010,Arkansas,0.369451136,0.579029357
2010,California,0.521835751,0.421729852
2010,Colorado,0.480503711,0.464220222
2010,Connecticut,0.524842709,0.432169385
2010,Delaware,0.56607309,0.400299933
2010,Florida,0.20198015,0.488946807
2010,Georgia,0.389986451,0.583073803
2010,Hawaii,0.748086124,0.21571146
2010,Idaho,0.24927591,0.71175005
2010,Illinois,0.464162649,0.480148728
2010,Indiana,0.399990026,0.545787544
2010,Iowa,0.333033171,0.6435255
2010,Kansas,0.263785496,0.700943784
2010,Kentucky,0.442484898,0.557265857
2010,Louisiana,0.376738546,0.565548137
2010,Maryland,0.310987819,0.35753368
2010,Missouri,0.406263906,0.542291549
2010,Nevada,0.502887425,0.445466063
2010,New Hampshire,0.368465615,0.600862088
2010,New York,0.61813191,0.270745554
2010,North Carolina,0.430466163,0.548121315
2010,North Dakota,0.222001895,0.761690157
2010,Ohio,0.394038895,0.568462986
2010,Oklahoma,0.261331897,0.706367098
2010,Oregon,0.572240307,0.392488361
2010,Pennsylvania,0.489915053,0.510084947
2010,South Carolina,0.276463193,0.614782142
2010,South Dakota,,1
2010,Utah,0.327618201,0.615831383
2010,Vermont,0.6432617,0.309123302
2010,Washington,0.523648258,0.476351742
2010,West Virginia,0.534690196,0.434029376
2010,Wisconsin,0.470199154,0.259318593
2012,Arizona,0.462036122,0.492309071
2012,California,0.625242845,0.374757155
2012,Connecticut,0.524541529,0.399909642
2012,Delaware,0.664191729,0.289535192
2012,Florida,0.552317561,0.422257607
2012,Hawaii,0.61645534,0.368273328
2012,Indiana,0.500441389,0.44280306
2012,Maine,0.128187438,0.297216856
2012,Maryland,0.559778584,0.263284995
2012,Massachusetts,0.532739191,0.457901461
2012,Michigan,0.587980704,0.379844648
2012,Minnesota,0.652289826,0.305279918
2012,Mississippi,0.405509002,0.57155629
2012,Missouri,0.548143238,0.391137185
2012,Montana,0.485783824,0.448603688
2012,Nebraska,0.422255672,0.577744328
2012,Nevada,0.4470613,0.458662765
2012,New Jersey,0.58865461,0.39374362
2012,New Mexico,0.510080653,0.452775418
2012,New York,0.6210867,0.212832117
2012,North Dakota,0.502382109,0.493239793
2012,Ohio,0.507006951,0.447000175
2012,Pennsylvania,0.5369002,0.445875927
2012,Rhode Island,0.648113652,0.349655299
2012,Tennessee,0.304065903,0.648915755
2012,Texas,0.406230046,0.564556579
2012,Utah,0.299804052,0.65310095
2012,Vermont,,0.249000895
2012,Virginia,0.52865949,0.46960809
2012,Washington,0.604509912,0.395490088
2012,West Virginia,0.605720673,0.364717162
2012,Wisconsin,0.514088637,0.458603361
2012,Wyoming,0.211483845,0.738930993
2014,Alabama,,0.972516471
2014,Alaska,0.458325071,0.479621105
2014,Arkansas,0.394303278,0.564974838
2014,Colorado,0.462604688,0.482049506
2014,Delaware,0.558264043,0.422251942
2014,Georgia,0.452063533,0.528890628
2014,Hawaii,0.667635913,0.265093873
2014,Idaho,0.34671638,0.65328362
2014,Illinois,0.535486839,0.426949879
2014,Iowa,0.437611755,0.521001151
2014,Kansas,,0.531464769
2014,Kentucky,0.407208741,0.561881036
2014,Louisiana,0.112188396,0.18251564
2014,Maine,0.308355322,0.670190731
2014,Massachusetts,0.589880414,0.362151995
2014,Michigan,0.54614384,0.413290725
2014,Minnesota,0.531511541,0.42907645
2014,Mississippi,0.37894432,0.598996927
2014,Montana,0.400685728,0.577863644
2014,Nebraska,0.314853508,0.643368861
2014,New Hampshire,0.51455366,0.482111361
2014,New Jersey,0.558355955,0.423258725
2014,New Mexico,0.555588102,0.444411898
2014,North Carolina,0.472561993,0.488206454
2014,Oklahoma,0.287660443,0.679308221
2014,Oregon,0.557284461,0.368664726
2014,Rhode Island,0.70582648,0.292472657
2014,South Carolina,0.369619981,0.576895166
2014,South Dakota,0.295105436,0.503704207
2014,Tennessee,0.318651592,0.618665784
2014,Texas,0.343645434,0.615600391
